Date,Type du train,Axe,Départ,Arrivée,Nombre de trains programmés,Nombre de trains annulés,Nombre de trains ayant circulé,Nombre de trains en retard à l'arrivée,Régularité (avec erreurs),Régularité,Commentaires,Comparaison moyenne
2015-11,TGV,Atlantique,LYON PART DIEU,RENNES,84,0,84,19,"77,4%","77,4%","Ce mois-ci, la liaison a été marquée par: Le 5: un rail cassé vers Sillé-le-Guillaume (31 TGV; 455mn) Le 7: le choc d'un volatile dans le pantographe provocant des disjonctions caténaires à l'entre de la ligne grande vitesse à Connerré (10 TGV; 358mn) Le 11: un colis suspect en gare de Lyon Part-Dieu (14 TGV; 268mn) Le 12: la présence d'une personne dans les voies à la sortie de la gare de Paris Montparnasse (29 TGV; 558mn) Le 23: le heurt d'un animal sur la ligne grande vitesse vers Vendôme (37 TGV; 1074mn) Le 24: une avarie matérielle à la sortie du complexe lyonnais (23 TGV; 1012mn) Le 27: le heurt d'un sanglier par un TER vers Laval (10 TGV; 1897mn) Le 29: un colis suspect à Paris Montparnasse (19 TGV; 221mn) Le 29: le heurt d'un sanglier vers Laval (11 TGV; 873mn) Le 29: une restitution tardive de travaux à Valenton",moins bien
2015-11,TGV,Nord,LYON PART DIEU,LILLE,268,0,268,66,"75,4%","75,4%","On voit apparaître en ce mois de novembre une recrudescence de bagages abandonnés se transformant en colis suspect suite aux évènements tragiques survenus ce vendredi 13 (1 à 2 par jour au moins). A cela s'ajoute un grand nombre  de heurt d'animaux (exemple les 03, 06 et 24) ainsi que des défauts d'alimentation électrique (exemple les 07, 08, 09, 13, 19 et 23).",moins bien
2015-11,TGV,Sud-Est,MACON LOCHE,PARIS LYON,195,0,195,22,"88,7%","88,7%",,mieux
2015-11,TGV,Sud-Est,MARSEILLE ST CHARLES,PARIS LYON,439,2,437,31,"92,5%","92,5%","Suite aux attentats du 13 novembre à Paris, une recrudescence d'alertes à la bombe et d'interventions des forces de l'ordre ont impacté la régularité des TGV",mieux
2015-11,TGV,Sud-Est,MARSEILLE ST CHARLES,LYON PART DIEU,533,1,532,90,"82,9%","82,9%",,moins bien
2015-11,TGV,Nord,MARSEILLE ST CHARLES,LILLE,209,0,209,47,"77,5%","77,5%","On voit apparaître en ce mois de novembre une recrudescence de bagages abandonnés se transformant en colis suspect suite aux évènements tragiques survenus ce vendredi 13 (1 à 2 par jour au moins). A cela s'ajoute un grand nombre  de heurt d'animaux (exemple les 03, 06 et 24) ainsi que des défauts d'alimentation électrique (exemple les 07, 08, 09, 13, 19 et 23).",moins bien
2015-11,Intercité,Nord-Normandie,MAUBEUGE,PARIS NORD,276,1,275,45,"83,3%","83,3%",,moins bien
2015-11,TGV,Est,METZ,PARIS EST,287,0,287,45,"84,3%","84,3%",,moins bien
2015-11,TGV,Sud-Est,MONTPELLIER,PARIS LYON,329,1,328,69,"78,7%","78,7%","Suite aux attentats du 13 novembre à Paris, une recrudescence d'alertes à la bombe et d'interventions des forces de l'ordre ont impacté la régularité des TGV",moins bien
2015-11,TGV,Sud-Est,MONTPELLIER,LYON PART DIEU,322,4,318,73,"76,1%","76,1%","Suite aux attentats du 13 novembre à Paris, une recrudescence d'alertes à la bombe et d'interventions des forces de l'ordre ont impacté la régularité des TGV",moins bien
2015-11,TGV,Sud-Est,MULHOUSE VILLE,PARIS LYON,310,0,310,19,"93,9%","93,9%",,mieux
2015-11,TGV,Est,NANCY,PARIS EST,285,0,285,12,"95,8%","95,8%",,mieux
2015-11,TGV,Atlantique,NANTES,PARIS MONTPARNASSE,562,2,560,40,"92,5%","92,5%",,mieux
2015-11,Intercité,Est Centre,NANTES,LYON PART DIEU,13,0,13,1,"92,3%","92,3%",,mieux
2015-11,TGV,Est,NANTES,STRASBOURG,42,1,41,4,"88,1%","88,1%",,moins bien
2015-11,Intercité,Atlantique Méd.,NANTES,BORDEAUX ST JEAN,71,2,69,22,"66,2%","66,2%",,moins bien
2015-11,Intercité,Est Centre,NEVERS,PARIS BERCY,149,0,149,22,"85,2%","85,2%",,moins bien
2015-11,Intercité,Atlantique Méd.,NICE,BORDEAUX ST JEAN,185,8,177,41,"73,5%","73,5%",,moins bien
2015-11,TGV,Sud-Est,NICE VILLE,PARIS LYON,196,1,195,22,"88,3%","88,3%",,mieux
2015-11,TGV,Sud-Est,NIMES,PARIS LYON,329,1,328,78,"76,0%","76,0%","Suite aux attentats du 13 novembre à Paris, une recrudescence d'alertes à la bombe et d'interventions des forces de l'ordre ont impacté la régularité des TGV",moins bien
2015-11,Intercité,Est Centre,NÎMES,CLERMONT FERRAND,,0,0,,#DIV/0 !,,,mieux
2015-11,Intercité,Centre Sud-Ouest,ORLÉANS,PARIS AUSTERLITZ,343,5,338,95,"70,8%","70,8%",,moins bien
2015-11,Intercité,Centre Sud-Ouest,PARIS AUSTERLITZ,CERBERE,99,0,99,16,"83,8%","83,8%",,moins bien
2015-11,Intercité,Centre Sud-Ouest,PARIS AUSTERLITZ,BOURGES,121,1,120,21,"81,8%","81,8%",,moins bien
2015-11,Intercité,Centre Sud-Ouest,PARIS AUSTERLITZ,TOURS,120,3,117,33,"70,0%","70,0%",,moins bien
2015-11,Intercité,Centre Sud-Ouest,PARIS AUSTERLITZ,ORLÉANS,335,5,330,98,"69,3%","69,3%",,moins bien
2015-11,Intercité,Est Centre,PARIS BERCY,CLERMONT FERRAND,226,0,226,24,"89,4%","89,4%",,mieux
2015-11,Intercité,Est Centre,PARIS BERCY,NEVERS,139,0,139,19,"86,3%","86,3%",,moins bien
2015-11,TGV,Est,PARIS EST,NANCY,286,0,286,14,"95,1%","95,1%",,mieux
2015-11,TGV,Est,PARIS EST,STRASBOURG,429,0,429,26,"93,9%","93,9%",,mieux
2015-11,TGV,Est,PARIS EST,REIMS,209,0,209,13,"93,8%","93,8%",,mieux
2015-11,Intercité,Est Centre,PARIS EST,TROYES,211,2,209,14,"92,4%","92,4%",,mieux
2015-11,TGV,Est,PARIS EST,METZ,300,0,300,26,"91,3%","91,3%",,mieux
2015-11,Intercité,Est Centre,PARIS EST,BELFORT,118,2,116,16,"84,7%","84,7%",,moins bien
2015-11,TGV,Sud-Est,PARIS LYON,MARSEILLE ST CHARLES,460,1,459,20,"95,4%","95,4%",,mieux
2015-11,TGV,Sud-Est,PARIS LYON,MULHOUSE VILLE,297,0,297,14,"95,3%","95,3%",,mieux
2015-11,TGV,Sud-Est,PARIS LYON,DIJON VILLE,468,0,468,24,"94,9%","94,9%",,mieux
2015-11,TGV,Sud-Est,PARIS LYON,MACON LOCHE,201,0,201,11,"94,5%","94,5%",,mieux
2015-11,TGV,Sud-Est,PARIS LYON,AIX EN PROVENCE TGV,438,0,438,25,"94,3%","94,3%",,mieux
2015-11,TGV,Sud-Est,PARIS LYON,BELLEGARDE (AIN),210,0,210,13,"93,8%","93,8%",,mieux
2015-11,TGV,Sud-Est,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,200,0,200,14,"93,0%","93,0%",,mieux
2015-11,TGV,Sud-Est,PARIS LYON,LYON PART DIEU,609,1,608,42,"92,9%","92,9%",,mieux
2015-11,TGV,Sud-Est,PARIS LYON,GRENOBLE,243,0,243,18,"92,6%","92,6%",,mieux
2015-11,TGV,Sud-Est,PARIS LYON,ANNECY,164,0,164,14,"91,5%","91,5%",,mieux
2015-11,TGV,Sud-Est,PARIS LYON,BESANCON FRANCHE COMTE TGV,209,0,209,19,"90,9%","90,9%",,mieux
2015-11,TGV,Sud-Est,PARIS LYON,AVIGNON TGV,505,0,505,46,"90,9%","90,9%",,mieux
2015-11,TGV,Sud-Est,PARIS LYON,TOULON,236,0,236,31,"86,9%","86,9%",,moins bien
2015-11,TGV,Sud-Est,PARIS LYON,MONTPELLIER,310,0,310,42,"86,5%","86,5%","Suite aux attentats du 13 novembre à Paris, une recrudescence d'alertes à la bombe et d'interventions des forces de l'ordre ont impacté la régularité des TGV",moins bien
2015-11,TGV,Sud-Est,PARIS LYON,VALENCE ALIXAN TGV,277,0,277,40,"85,6%","85,6%",,moins bien
2015-11,TGV,Sud-Est,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,113,0,113,19,"83,2%","83,2%",,moins bien
2015-11,TGV,Sud-Est,PARIS LYON,NIMES,309,0,309,52,"83,2%","83,2%",,moins bien
2015-11,TGV,Sud-Est,PARIS LYON,NICE VILLE,185,1,184,32,"82,2%","82,2%","Suite aux attentats du 13 novembre à Paris, une recrudescence d'alertes à la bombe et d'interventions des forces de l'ordre ont impacté la régularité des TGV",moins bien
2015-11,TGV,Sud-Est,PARIS LYON,PERPIGNAN,157,0,157,29,"81,5%","81,5%","Suite aux attentats du 13 novembre à Paris, une recrudescence d'alertes à la bombe et d'interventions des forces de l'ordre ont impacté la régularité des TGV",moins bien
2015-11,TGV,Sud-Est,PARIS LYON,CHAMBERY CHALLES LES EAUX,180,0,180,35,"80,6%","80,6%",,moins bien
2015-11,TGV,Atlantique,PARIS MONTPARNASSE,ST MALO,99,0,99,4,"96,0%","96,0%","Ce mois-ci, la liaison a été marquée par: Le 5: un rail cassé vers Sillé-le-Guillaume (31 TGV; 455mn) Le 7: le choc d'un volatile dans le pantographe provocant des disjonctions de la caténaire à l'entrée de la ligne grande vitesse à Connerré (10 TGV; 358mn) Le 12: la présence d'une personne dans les voies à la sortie de la gare de Paris Montparnasse (29 TGV; 558mn) Le 23: le heurt d'un animal sur la ligne grande vitesse vers Vendôme (37 TGV; 1074mn) Le 27: le heurt d'un sanglier par un TER vers Laval (10 TGV; 1897mn) Le 29: un colis suspect à Paris Montparnasse (19 TGV; 221mn) Le 29: le heurt d'un sanglier vers Laval (11 TGV; 873mn)",mieux
2015-11,TGV,Atlantique,PARIS MONTPARNASSE,ANGERS SAINT LAUD,428,0,428,22,"94,9%","94,9%",,mieux
2015-11,TGV,Atlantique,PARIS MONTPARNASSE,POITIERS,494,0,494,29,"94,1%","94,1%",,mieux
2015-11,TGV,Atlantique,PARIS MONTPARNASSE,LA ROCHELLE VILLE,219,0,219,13,"94,1%","94,1%",,mieux
2015-11,TGV,Atlantique,PARIS MONTPARNASSE,LAVAL,231,0,231,14,"93,9%","93,9%",,mieux
2015-11,TGV,Atlantique,PARIS MONTPARNASSE,BREST,226,1,225,13,"93,8%","93,8%","Ce mois-ci, la liaison a été marquée par: Le 5: un rail cassé vers Sillé-le-Guillaume (31 TGV; 455mn) Le 7: le choc d'un volatile dans le pantographe provocant des disjonctions de la caténaire à l'entrée de la ligne grande vitesse à Connerré (10 TGV; 358mn) Le 12: la présence d'une personne dans les voies à la sortie de la gare de Paris Montparnasse (29 TGV; 558mn) Le 23: le heurt d'un animal sur la ligne grande vitesse vers Vendôme (37 TGV; 1074mn) Le 27: le heurt d'un sanglier par un TER vers Laval (10 TGV; 1897mn) Le 29: un colis suspect à Paris Montparnasse (19 TGV; 221mn) Le 29: le heurt d'un sanglier vers Laval (11 TGV; 873mn)",mieux
2015-11,TGV,Atlantique,PARIS MONTPARNASSE,NANTES,553,0,553,39,"92,9%","92,9%",,mieux
2015-11,TGV,Atlantique,PARIS MONTPARNASSE,RENNES,541,0,541,41,"92,4%","92,4%",,mieux
2015-11,TGV,Atlantique,PARIS MONTPARNASSE,ST PIERRE DES CORPS,444,0,444,34,"92,3%","92,3%",,mieux
2015-11,TGV,Atlantique,PARIS MONTPARNASSE,LE MANS,440,0,440,36,"91,8%","91,8%",,mieux
2015-11,TGV,Atlantique,PARIS MONTPARNASSE,ANGOULEME,320,3,317,24,"91,6%","91,6%",,mieux
2015-11,TGV,Atlantique,PARIS MONTPARNASSE,QUIMPER,185,0,185,16,"91,4%","91,4%",,mieux
2015-11,TGV,Atlantique,PARIS MONTPARNASSE,VANNES,206,0,206,18,"91,3%","91,3%",,mieux
2015-11,TGV,Atlantique,PARIS MONTPARNASSE,BORDEAUX ST JEAN,617,2,615,56,"90,6%","90,6%",,mieux
2015-11,TGV,Atlantique,PARIS MONTPARNASSE,TOURS,184,0,184,22,"88,0%","88,0%",,moins bien
2015-11,TGV,Atlantique,PARIS MONTPARNASSE,TOULOUSE MATABIAU,143,1,142,26,"81,1%","81,1%","Ce mois-ci, la liaison a été marquée par: Le 1er et le 2: les conséquences du déraillement d'un train de ballast vers  Tonneins (36 TGV; 2828mn) le 12: la présence d'une personne dans les voies à la sortie de la gare de Paris Montparnasse (29 TGV; 558mn) Le 13: un défaut de géométrie de la voie à Poitiers (32 TGV; 343mn) Le 15: le heurt d'un chevreuil vers Villeperdue (21 TGV; 635mn) Le 23: le heurt d'un animal sur la ligne grande vitesse vers Vendôme (37 TGV; 1074mn) Le 24: un colis suspect dans un train  à Bordeaux (20 TGV; 641mn) Le 29: un colis suspect à Paris Montparnasse (19 TGV; 221mn)",moins bien
2015-11,Intercité,Nord-Normandie,PARIS NORD,BOULOGNE,144,0,144,15,"89,6%","89,6%",,mieux
2015-11,TGV,Nord,PARIS NORD,LILLE,593,3,590,69,"87,9%","87,9%",,moins bien
2015-11,TGV,Nord,PARIS NORD,ARRAS,293,2,291,34,"87,7%","87,7%",,moins bien
2015-11,TGV,Nord,PARIS NORD,DUNKERQUE,251,1,250,31,"87,3%","87,3%","On voit apparaître en ce mois de novembre une recrudescence de bagages abandonnés se transformant en colis suspect suite aux évènements tragiques survenus ce vendredi 13 (1 à 2 par jour au moins). A cela s'ajoute un grand nombre  de heurt d'animaux (exemple les 03, 06 et 24)  ainsi que d'accidents de personne (exemple les 07, 23 et 26).",moins bien
2015-11,Intercité,Nord-Normandie,PARIS NORD,MAUBEUGE,232,1,231,36,"84,1%","84,1%",,moins bien
2015-11,TGV,Nord,PARIS NORD,DOUAI,197,2,195,30,"83,8%","83,8%",,moins bien
2015-11,Intercité,Nord-Normandie,PARIS NORD,AMIENS,110,0,110,22,"80,0%","80,0%",,moins bien
2015-11,Intercité,Nord-Normandie,PARIS ST LAZARE,ROUEN,288,3,285,25,"90,3%","90,3%",,mieux
2015-11,Intercité,Nord-Normandie,PARIS ST LAZARE,LE HAVRE,326,2,324,46,"85,3%","85,3%",,moins bien
2015-11,Intercité,Nord-Normandie,PARIS ST LAZARE,CHERBOURG,188,0,188,38,"79,8%","79,8%",,moins bien
2015-11,Intercité,Nord-Normandie,PARIS ST LAZARE,CAEN,203,4,199,40,"78,3%","78,3%",,moins bien
2015-11,Intercité,Nord-Normandie,PARIS ST LAZARE,TROUVILLE DEAUVILLE,74,0,74,19,"74,3%","74,3%",,moins bien
2015-11,Intercité,Nord-Normandie,PARIS VAUGIRARD,GRANVILLE,94,5,89,9,"85,1%","85,1%",,moins bien
2015-11,TGV,Sud-Est,PERPIGNAN,PARIS LYON,155,1,154,38,"74,8%","74,8%","Suite aux attentats du 13 novembre à Paris, une recrudescence d'alertes à la bombe et d'interventions des forces de l'ordre ont impacté la régularité des TGV",moins bien
2015-11,TGV,Atlantique,POITIERS,PARIS MONTPARNASSE,484,3,481,39,"91,3%","91,3%",,mieux
2015-11,TGV,Atlantique,QUIMPER,PARIS MONTPARNASSE,196,0,196,6,"96,9%","96,9%",,mieux
2015-11,TGV,Est,REIMS,PARIS EST,203,0,203,8,"96,1%","96,1%",,mieux
2015-11,TGV,Atlantique,RENNES,PARIS MONTPARNASSE,561,0,561,30,"94,7%","94,7%",,mieux
2015-11,TGV,Atlantique,RENNES,LYON PART DIEU,95,0,95,19,"80,0%","80,0%","Ce mois-ci, la liaison a été marquée par: Le 5: un rail cassé vers Sillé-le-Guillaume (31 TGV; 455mn) Le 7: le choc d'un volatile dans le pantographe provocant des disjonctions caténaires à l'entre de la ligne grande vitesse à Connerré (10 TGV; 358mn) Le 11: un colis suspect en gare de Lyon Part-Dieu (14 TGV; 268mn) Le 12: la présence d'une personne dans les voies à la sortie de la gare de Paris Montparnasse (29 TGV; 558mn) Le 23: le heurt d'un animal sur la ligne grande vitesse vers Vendôme (37 TGV; 1074mn) Le 24: une avarie matérielle à la sortie du complexe lyonnais (23 TGV; 1012mn) Le 27: le heurt d'un sanglier par un TER vers Laval (10 TGV; 1897mn) Le 29: un colis suspect à Paris Montparnasse (19 TGV; 221mn) Le 29: le heurt d'un sanglier vers Laval (11 TGV; 873mn) Le 29: une restitution tardive de travaux à Valenton",moins bien
2015-11,Intercité,Nord-Normandie,ROUEN,PARIS ST LAZARE,281,2,279,18,"92,9%","92,9%",,mieux
2015-11,TGV,Sud-Est,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,114,0,114,12,"89,5%","89,5%",,mieux
2015-11,TGV,Atlantique,ST MALO,PARIS MONTPARNASSE,99,0,99,2,"98,0%","98,0%",,mieux
2015-11,TGV,Atlantique,ST PIERRE DES CORPS,PARIS MONTPARNASSE,426,2,424,67,"83,8%","83,8%",,moins bien
2015-11,TGV,Est,STRASBOURG,NANTES,42,0,42,3,"92,9%","92,9%",,mieux
2015-11,TGV,Est,STRASBOURG,PARIS EST,466,2,464,55,"87,8%","87,8%",,moins bien
2015-11,TGV,Sud-Est,TOULON,PARIS LYON,230,2,228,23,"89,1%","89,1%","Suite aux attentats du 13 novembre à Paris, une recrudescence d'alertes à la bombe et d'interventions des forces de l'ordre ont impacté la régularité des TGV",mieux
2015-11,Intercité,Atlantique Méd.,TOULOUSE MATABIAU,HENDAYE,66,0,66,2,"97,0%","97,0%",,mieux
2015-11,TGV,Atlantique,TOULOUSE MATABIAU,PARIS MONTPARNASSE,176,3,173,33,"79,5%","79,5%","Ce mois-ci, la liaison a été marquée par: Le 1er et le 2: les conséquences du déraillement d'un train de ballast vers  Tonneins (36 TGV; 2828mn) Le 12: la présence d'une personne dans les voies à la sortie de la gare de Paris Montparnasse (29 TGV; 558mn) Le 13: un défaut de géométrie de la voie à Poitiers (32 TGV; 343mn) Le 15: le heurt d'un chevreuil vers Villeperdue (21 TGV; 635mn) Le 23: le heurt d'un animal sur la ligne grande vitesse vers Vendôme (37 TGV; 1074mn) Le 24: un colis suspect dans un train  à Bordeaux (20 TGV; 641mn) Le 29: un colis suspect à Paris Montparnasse (19 TGV; 221mn)",moins bien
2015-11,Intercité,Nord-Normandie,TOURS,CAEN,59,1,58,6,"88,1%","88,1%",,moins bien
2015-11,TGV,Atlantique,TOURS,PARIS MONTPARNASSE,195,0,195,29,"85,1%","85,1%",,moins bien
2015-11,Intercité,Centre Sud-Ouest,TOURS,PARIS AUSTERLITZ,117,0,117,35,"70,1%","70,1%",,moins bien
2015-11,Intercité,Nord-Normandie,TROUVILLE DEAUVILLE,PARIS ST LAZARE,78,0,78,12,"84,6%","84,6%",,moins bien
2015-11,Intercité,Est Centre,TROYES,PARIS EST,188,1,187,34,"81,4%","81,4%",,moins bien
2015-11,TGV,Sud-Est,VALENCE ALIXAN TGV,PARIS LYON,264,0,264,56,"78,8%","78,8%","Suite aux attentats du 13 novembre à Paris, une recrudescence d'alertes à la bombe et d'interventions des forces de l'ordre ont impacté la régularité des TGV",moins bien
2015-11,TGV,Atlantique,VANNES,PARIS MONTPARNASSE,206,0,206,6,"97,1%","97,1%",,mieux
2015-12,TGV,Sud-Est,AIX EN PROVENCE TGV,PARIS LYON,449,1,448,19,"95,5%","95,5%",,mieux
2015-12,Intercité,Nord-Normandie,AMIENS,PARIS NORD,118,1,117,22,"80,5%","80,5%",,moins bien
2015-12,TGV,Atlantique,ANGERS SAINT LAUD,PARIS MONTPARNASSE,471,1,470,31,"93,2%","93,2%",,mieux
2015-12,TGV,Atlantique,ANGOULEME,PARIS MONTPARNASSE,357,3,354,20,"93,6%","93,6%",,mieux
2015-12,TGV,Sud-Est,ANNECY,PARIS LYON,200,1,199,13,"93,0%","93,0%",,mieux
2015-12,TGV,Nord,ARRAS,PARIS NORD,309,0,309,33,"89,3%","89,3%",,mieux
2015-12,TGV,Sud-Est,AVIGNON TGV,PARIS LYON,531,2,529,39,"92,3%","92,3%",,mieux
2015-12,Intercité,Est Centre,BELFORT,PARIS EST,111,2,109,9,"90,1%","90,1%",,mieux
2015-12,TGV,Sud-Est,BELLEGARDE (AIN),PARIS LYON,245,2,243,13,"93,9%","93,9%",,mieux
2015-12,TGV,Sud-Est,BESANCON FRANCHE COMTE TGV,PARIS LYON,229,2,227,15,"92,6%","92,6%",,mieux
2015-12,Intercité,Est Centre,BÉZIERS,CLERMONT FERRAND,31,0,31,2,"93,5%","93,5%",,mieux
2015-12,Intercité,Est Centre,BORDEAUX ST JEAN,LIMOGES,31,1,30,0,"96,8%","96,8%",,mieux
2015-12,TGV,Atlantique,BORDEAUX ST JEAN,PARIS MONTPARNASSE,682,4,678,37,"94,0%","94,0%",,mieux
2015-12,Intercité,Atlantique Méd.,BORDEAUX ST JEAN,NICE,199,10,189,16,"86,9%","86,9%",,moins bien
2015-12,Intercité,Atlantique Méd.,BORDEAUX ST JEAN,NANTES,68,3,65,20,"66,2%","66,2%",,moins bien
2015-12,Intercité,Nord-Normandie,BOULOGNE,PARIS NORD,142,3,139,15,"87,3%","87,3%",,moins bien
2015-12,Intercité,Centre Sud-Ouest,BOURGES,PARIS AUSTERLITZ,125,1,124,8,"92,8%","92,8%",,mieux
2015-12,TGV,Atlantique,BREST,PARIS MONTPARNASSE,233,3,230,11,"94,0%","94,0%","Ce mois-ci, la liaison a été marquée par: Le 01 : Un dérangement de signalisation en sortie de la gare Montparnasse (30TGV ; 541mn) Le 02 : Un dérangement d’un passage à niveau à Evron (10TGV ; 258mn) Le 06 : Un dérangement du Poste commandant la sortie de la Ligne Grande Vitesse à Connérré (52 TGV ; 1315mn) Le 07 : Une coupure d’alimentation électrique de la caténaire sur la Ligne Grande Vitesse vers St Arnoult (20TGV ; 293mn) Le 08 : Un colis suspect dans un TGV à Laval (16TGV, 580mn) Le 23 : Une divagation de vaches  couplé  à un incident matériel sur un TER à Evron (14TGV ; 490mn) Le 23 : Une demande de secours d’un Ter au Mans (11 TGV, 434mn) Le 27 : Le heurt d’un chevreuil sur la Ligne Grande Vitesse vers Dollon (21TGV ; 469mn) Le 28 : Un accident de personne au Mans (58TGV ; 2872mn)",mieux
2015-12,Intercité,Nord-Normandie,CAEN,TOURS,66,1,65,3,"93,9%","93,9%",,mieux
2015-12,Intercité,Nord-Normandie,CAEN,PARIS ST LAZARE,195,0,195,16,"91,8%","91,8%",,mieux
2015-12,Intercité,Centre Sud-Ouest,CERBERE,PARIS AUSTERLITZ,95,1,94,5,"93,7%","93,7%",,mieux
2015-12,TGV,Sud-Est,CHAMBERY CHALLES LES EAUX,PARIS LYON,225,3,222,20,"89,8%","89,8%",,mieux
2015-12,Intercité,Nord-Normandie,CHERBOURG,PARIS ST LAZARE,194,1,193,9,"94,8%","94,8%",,mieux
2015-12,Intercité,Est Centre,CLERMONT FERRAND,NÎMES,14,0,14,0,"100,0%","100,0%",,mieux
2015-12,Intercité,Est Centre,CLERMONT FERRAND,PARIS BERCY,225,1,224,28,"87,1%","87,1%",,moins bien
2015-12,Intercité,Est Centre,CLERMONT FERRAND,BÉZIERS,33,2,31,3,"84,8%","84,8%",,moins bien
2015-12,TGV,Sud-Est,DIJON VILLE,PARIS LYON,467,3,464,25,"94,0%","94,0%",,mieux
2015-12,TGV,Nord,DOUAI,PARIS NORD,190,0,190,25,"86,8%","86,8%",,moins bien
2015-12,TGV,Nord,DUNKERQUE,PARIS NORD,249,0,249,12,"95,2%","95,2%",,mieux
2015-12,Intercité,Nord-Normandie,GRANVILLE,PARIS VAUGIRARD,167,5,162,31,"78,4%","78,4%",,moins bien
2015-12,TGV,Sud-Est,GRENOBLE,PARIS LYON,246,0,246,10,"95,9%","95,9%",Plusieurs actes de malveillance ont provoqué des retards importants sur cette relation en décembre,mieux
2015-12,Intercité,Atlantique Méd.,HENDAYE,TOULOUSE MATABIAU,110,4,106,12,"85,5%","85,5%",,moins bien
2015-12,TGV,Atlantique,LA ROCHELLE VILLE,PARIS MONTPARNASSE,211,0,211,2,"99,1%","99,1%",,mieux
2015-12,TGV,Atlantique,LAVAL,PARIS MONTPARNASSE,233,0,233,18,"92,3%","92,3%",,mieux
2015-12,TGV,Sud-Est,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,216,3,213,19,"89,8%","89,8%",,mieux
2015-12,Intercité,Nord-Normandie,LE HAVRE,PARIS ST LAZARE,362,1,361,25,"92,8%","92,8%",,mieux
2015-12,TGV,Atlantique,LE MANS,PARIS MONTPARNASSE,458,0,458,63,"86,2%","86,2%",,moins bien
2015-12,TGV,Nord,LILLE,PARIS NORD,540,0,540,41,"92,4%","92,4%",,mieux
2015-12,TGV,Nord,LILLE,LYON PART DIEU,309,0,309,25,"91,9%","91,9%",,mieux
